time,bg,bg.norm,ba,ba.norm,pose.cov
1.7000304292207E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,661.01774
1.70003042928717E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,678.75824
1.70003042935391E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,696.95995
1.70003042942055E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,715.50886
1.70003042948718E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,734.4465
1.70003042955382E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,753.79213
1.70003042962047E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,773.54161
1.70003042968712E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,793.70905
1.70003042975377E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,814.29995
1.70003042982043E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,835.34783
1.70003042988709E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,856.84903
1.70003042995375E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,878.79643
1.70003043002042E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,901.19842
1.7000304300871E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,924.09233
1.70003043015377E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,947.47498
1.70003043022046E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,971.33674
1.700030430287E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,995.63237
1.70003043035313E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1020.27656
1.70003043041941E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1045.53148
1.70003043048569E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1071.32078
1.70003043055197E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1097.63404
1.70003043061824E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1124.47321
1.7000304306845E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1151.89222
1.70003043075076E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1179.89711
1.70003043081702E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1208.47049
1.70003043088327E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1237.62014
1.70003043094951E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1267.3702
1.70003043101575E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1297.77547
1.70003043108198E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1328.83177
1.70003043114821E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1360.52255
1.70003043121443E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1392.84211
1.70003043128084E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1425.9444
1.70003043134776E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1460.04284
1.70003043141449E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1494.75694
1.70003043148122E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1530.15578
1.70003043154796E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1566.28086
1.70003043161471E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1603.17777
1.70003043168147E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1640.86752
1.70003043174822E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1679.34689
1.70003043181499E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1718.55246
1.70003043188176E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1758.51128
1.70003043194854E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1799.35539
1.70003043201532E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1841.04271
1.70003043208211E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1883.50987
1.7000304321489E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1926.7898
1.7000304322157E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,1970.93806
1.70003043228228E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2015.82887
1.70003043234879E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2061.53094
1.70003043241594E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2108.50164
1.7000304324831E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2156.31265
1.70003043255026E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2205.11212
1.70003043261743E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2254.87967
1.70003043268461E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2305.52952
1.70003043275179E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2357.07589
1.70003043281898E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2409.58879
1.70003043288617E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2463.10393
1.70003043295337E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2517.60211
1.70003043302058E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2573.04292
1.70003043308779E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2629.38981
1.70003043315501E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2686.75427
1.70003043322223E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2745.22665
1.70003043328946E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2804.73349
1.7000304333567E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2865.19802
1.70003043342352E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2926.32801
1.70003043349063E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,2988.82322
1.70003043355775E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3052.38621
1.70003043362488E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3117.01035
1.70003043369202E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3182.63441
1.70003043375917E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3249.33879
1.70003043382632E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3317.28896
1.7000304338935E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3386.39232
1.70003043396068E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3456.55264
1.70003043402787E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3527.85777
1.70003043409507E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3600.38917
1.70003043416228E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3674.11478
1.7000304342295E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3749.00857
1.70003043429673E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3825.01774
1.70003043436398E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3902.16909
1.70003043443098E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,3980.38218
1.70003043449775E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4059.59623
1.70003043456453E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4139.97376
1.70003043463132E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4221.54864
1.70003043469811E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4304.43496
1.7000304347649E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4388.6221
1.70003043483171E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4474.05012
1.70003043489851E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4560.69584
1.70003043496533E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4648.58291
1.70003043503215E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4737.82749
1.70003043509898E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4828.50095
1.70003043516582E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,4920.48863
1.70003043523266E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5013.7916
1.70003043529951E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5108.51762
1.70003043536636E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5204.62442
1.70003043543313E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5301.98114
1.70003043550007E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5400.87732
1.70003043556726E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5501.45376
1.70003043563446E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5603.519
1.70003043570167E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5707.17153
1.70003043576888E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5812.21138
1.7000304358361E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,5918.67871
1.70003043590332E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6026.63785
1.70003043597056E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6136.09561
1.7000304360378E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6247.0901
1.70003043610504E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6359.55179
1.70003043617229E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6473.44556
1.70003043623955E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6588.9815
1.70003043630681E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6706.25498
1.70003043637408E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6825.03307
1.70003043644136E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,6945.35504
1.70003043650817E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7066.47588
1.70003043657451E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7188.33611
1.70003043664085E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7311.86047
1.70003043670718E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7436.95465
1.70003043677351E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7563.49731
1.70003043683983E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7691.68118
1.70003043690614E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7821.71505
1.70003043697246E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,7953.41246
1.70003043703876E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8086.68293
1.70003043710507E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8221.66344
1.70003043717137E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8358.34157
1.70003043723766E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8496.73163
1.70003043730395E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8636.77277
1.70003043737023E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8778.38757
1.70003043743651E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,8921.83487
1.70003043750283E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9067.31423
1.70003043756918E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9214.62149
1.70003043763552E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9363.67243
1.70003043770186E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9514.61178
1.70003043776819E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9667.36187
1.70003043783452E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9821.9705
1.70003043790085E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,9978.37513
1.70003043796717E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10136.45328
1.70003043803348E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10296.52733
1.70003043809979E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10458.72701
1.7000304381661E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10622.86501
1.7000304382324E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10788.89169
1.7000304382987E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,10956.94539
1.70003043836499E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,11126.92589
1.70003043843128E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,11298.88425
1.7000304384976E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,11472.81769
1.70003043856396E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,11648.68443
1.7000304386303E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,11826.80152
1.70003043869665E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12007.11021
1.70003043876299E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12189.40506
1.70003043882932E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12373.7618
1.70003043889565E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12560.31668
1.70003043896198E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12748.94893
1.7000304390283E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,12939.67392
1.70003043909461E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,13132.36212
1.70003043916093E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,13327.06208
1.70003043922723E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,13524.19306
1.70003043929354E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,13723.56631
1.70003043935983E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,13925.05169
1.70003043942613E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,14128.76342
1.70003043949245E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,14334.91407
1.70003043955881E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,14543.37814
1.70003043962516E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,14754.03893
1.7000304396915E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,14966.78764
1.70003043975785E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,15181.76783
1.70003043982418E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,15399.31855
1.70003043989052E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,15619.27438
1.70003043995684E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,15841.4948
1.70003044002317E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,16066.15536
1.70003044008949E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,16293.2565
1.7000304401558E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,16522.67412
1.70003044022211E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,16754.45667
1.70003044028841E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,16988.39895
1.70003044035471E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,17224.83272
1.70003044042101E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,17463.94357
1.70003044048734E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,17705.69934
1.70003044055369E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,17949.99558
1.70003044062005E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,18196.92904
1.7000304406864E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,18446.33692
1.70003044075274E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,18698.22363
1.70003044081908E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,18952.56507
1.70003044088541E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,19209.26102
1.70003044095174E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,19468.78709
1.70003044101806E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,19731.0162
1.70003044108438E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,19995.78912
1.7000304411507E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,20263.22752
1.70003044121701E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,20533.47645
1.70003044128332E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,20806.29248
1.70003044134962E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,21081.67392
1.70003044141591E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,21359.56825
1.70003044148245E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,21641.05303
1.70003044154924E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,21926.61939
1.70003044161603E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,22215.07363
1.70003044168282E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,22506.33196
1.70003044174962E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,22800.53815
1.70003044181643E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,23097.57091
1.70003044188325E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,23397.36555
1.70003044195007E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,23699.83918
1.7000304420169E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,24005.06735
1.70003044208373E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,24313.32859
1.70003044215057E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,24624.72254
1.70003044221742E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,24939.06304
1.70003044228428E+018,0.02411 0.10344 0.04786,0.1165,-0.00982  0.00136  0.12866,0.12904,25256.33884
